sync_date,user_id,session_id,origin,path
2020-01-06T01:49:22.341Z,vis-IAO1,vis-IAO1_1,https://cxclip.karte.io,/topic/customer-experience/
2020-01-06T01:50:15.775Z,vis-1Q3I,vis-1Q3I_1,https://cxclip.karte.io,/topic/customer-experience/
2020-01-06T01:51:37.499Z,vis-AROB,vis-AROB_2,https://cxclip.karte.io,/topic/customer-journey/
2020-01-06T01:56:07.805Z,vis-QIM2,vis-QIM2_1,https://cxclip.karte.io,/topic/d2c/
2020-01-06T01:58:27.860Z,vis-R6QE,vis-R6QE_16,https://cxclip.karte.io,/topic/customer-experience/
2020-01-06T01:58:52.442Z,vis-OAQ2,vis-OAQ2_1,https://cxclip.karte.io,/interview/ec-current/
2020-01-06T01:59:21.072Z,vis-HI60,vis-HI60_1,https://cxclip.karte.io,/topic/customer-experience/
2020-01-06T02:00:39.284Z,vis-MNLR,vis-MNLR_1,https://cxclip.karte.io,/topic/customer-satisfaction/
2020-01-06T02:01:56.871Z,vis-M56P,vis-M56P_34,https://cxclip.karte.io,/
2020-01-06T02:08:26.815Z,vis-RES4,vis-RES4_1,https://cxclip.karte.io,/topic/cvr/
2020-01-06T02:08:48.104Z,vis-J973,vis-J973_1,https://cxclip.karte.io,/topic/bi-tool/
2020-01-06T02:10:18.477Z,vis-443H,vis-443H_1,https://cxclip.karte.io,/interview/2418/
2020-01-06T02:11:15.645Z,vis-443H,vis-443H_1,https://cxclip.karte.io,/interview/cam/
2020-01-06T02:11:41.779Z,vis-HI60,vis-HI60_1,https://cxclip.karte.io,/topic/customer-experience/
2020-01-06T02:12:17.174Z,vis-443H,vis-443H_1,https://cxclip.karte.io,/interview/txbiz/
2020-01-06T02:13:23.504Z,vis-PA4W,vis-PA4W_1,https://cxclip.karte.io,/topic/mau/
2020-01-06T02:14:38.430Z,vis-54RG,vis-54RG_1,https://cxclip.karte.io,/topic/cxconf2019-peach/
2020-01-06T02:14:59.871Z,vis-104R,vis-104R_1,https://cxclip.karte.io,/practice/2049/
2020-01-06T02:15:01.045Z,vis-5T3H,vis-5T3H_1,https://cxclip.karte.io,/topic/crm/
2020-01-06T02:15:39.750Z,vis-BCOU,vis-BCOU_1,https://cxclip.karte.io,/topic/funnel/
2020-01-06T02:16:19.656Z,vis-CB26,vis-CB26_1,https://cxclip.karte.io,/topic/customer-experience/
2020-01-06T02:16:43.435Z,vis-6B6T,vis-6B6T_1,https://cxclip.karte.io,/topic/customer-experience/
2020-01-06T02:19:28.410Z,vis-PQ3N,vis-PQ3N_2,https://cxclip.karte.io,/topic/customer-experience/
2020-01-06T02:19:29.957Z,vis-BCOU,vis-BCOU_1,https://cxclip.karte.io,/topic/funnel/
2020-01-06T02:20:54.834Z,vis-1DN8,vis-1DN8_1,https://cxclip.karte.io,/topic/customer-experience/
2020-01-06T02:24:46.624Z,vis-443H,vis-443H_1,https://cxclip.karte.io,/interview/smart-hr/
2020-01-06T02:25:37.375Z,vis-5UOE,vis-5UOE_1,https://cxclip.karte.io,/product/4025/
2020-01-06T02:25:40.691Z,vis-5JLC,vis-5JLC_3,https://cxclip.karte.io,/
2020-01-06T02:26:59.168Z,vis-J14Y,vis-J14Y_2,https://cxclip.karte.io,/topic/customer-experience/
2020-01-06T02:27:09.999Z,vis-4V0S,vis-4V0S_1,https://cxclip.karte.io,/topic/customer-experience/
2020-01-06T02:27:13.960Z,vis-OAQ2,vis-OAQ2_1,https://cxclip.karte.io,/interview/4599/
2020-01-06T02:27:22.590Z,vis-PYP7,vis-PYP7_1,https://cxclip.karte.io,/product/2432/
2020-01-06T02:30:36.401Z,vis-MD37,vis-MD37_2,https://cxclip.karte.io,/product/manage-contents-using-actiontable/
2020-01-06T02:30:49.892Z,vis-QK4C,vis-QK4C_1,https://cxclip.karte.io,/topic/inside-sales/
2020-01-06T02:31:01.523Z,vis-QK4C,vis-QK4C_1,https://cxclip.karte.io,/topic/inside-sales/
2020-01-06T02:31:17.032Z,vis-QK4C,vis-QK4C_1,https://cxclip.karte.io,/topic/inside-sales/
2020-01-06T02:31:52.624Z,vis-JZ6G,vis-JZ6G_2,https://cxclip.karte.io,/practice/cookbiz-case01/
2020-01-06T02:33:01.877Z,vis-ID4P,vis-ID4P_1,https://cxclip.karte.io,/topic/customer-experience/
2020-01-06T02:33:20.310Z,vis-5S6F,vis-5S6F_1,https://cxclip.karte.io,/topic/customer-experience/
2020-01-06T02:35:10.320Z,vis-QZQ2,vis-QZQ2_1,https://cxclip.karte.io,/topic/d2c/
2020-01-06T02:35:16.889Z,vis-HFQP,vis-HFQP_1,https://cxclip.karte.io,/interview/kirin/
2020-01-06T02:35:30.781Z,vis-72IE,vis-72IE_1,https://cxclip.karte.io,/topic/customer-experience/
2020-01-06T02:35:42.469Z,vis-5N4Z,vis-5N4Z_1,https://cxclip.karte.io,/product/manage-contents-using-actiontable/
2020-01-06T02:37:13.455Z,vis-B65Z,vis-B65Z_21,https://cxclip.karte.io,/interview/mitsui-direct/
2020-01-06T02:39:40.967Z,vis-OAQ2,vis-OAQ2_1,https://cxclip.karte.io,/interview/4510/
2020-01-06T02:39:48.742Z,vis-C2NN,vis-C2NN_1,https://cxclip.karte.io,/topic/customer-experience/
2020-01-06T02:41:06.568Z,vis-ND5J,vis-ND5J_1,https://cxclip.karte.io,/topic/customer-experience/
2020-01-06T02:43:32.346Z,vis-Q8P8,vis-Q8P8_1,https://cxclip.karte.io,/interview/bizreach/
2020-01-06T02:43:57.419Z,vis-QS5U,vis-QS5U_1,https://cxclip.karte.io,/topic/nps/
2020-01-06T02:44:32.886Z,vis-1ONH,vis-1ONH_1,https://cxclip.karte.io,/interview/stripe-club/
2020-01-06T02:44:45.896Z,vis-44QN,vis-44QN_1,https://cxclip.karte.io,/practice/luxa-case04/
2020-01-06T02:44:54.390Z,vis-ND5J,vis-ND5J_1,https://cxclip.karte.io,/topic/customer-experience/
2020-01-06T02:44:55.227Z,vis-ND5J,vis-ND5J_1,https://cxclip.karte.io,/topic/customer-experience/
2020-01-06T02:44:58.107Z,vis-1Q1X,vis-1Q1X_1,https://cxclip.karte.io,/topic/d2c/
2020-01-06T02:45:20.168Z,vis-SF18,vis-SF18_1,https://cxclip.karte.io,/topic/data-driven/
2020-01-06T02:45:44.283Z,vis-Q8P8,vis-Q8P8_1,https://cxclip.karte.io,/interview/enechange/
2020-01-06T02:45:48.946Z,vis-5JLC,vis-5JLC_3,https://cxclip.karte.io,/
2020-01-06T02:48:21.028Z,vis-54RG,vis-54RG_1,https://cxclip.karte.io,/topic/cxconf2019-peach/
2020-01-06T02:49:17.465Z,vis-2GLP,vis-2GLP_2,https://cxclip.karte.io,/
2020-01-06T02:50:13.162Z,vis-OD32,vis-OD32_1,https://cxclip.karte.io,/interview/sbisec/
2020-01-06T02:50:30.430Z,vis-OD32,vis-OD32_1,https://cxclip.karte.io,/
2020-01-06T02:51:08.030Z,vis-2AS6,vis-2AS6_14,https://cxclip.karte.io,/interview/himaraya/
2020-01-06T02:51:26.060Z,vis-LHLU,vis-LHLU_8,https://cxclip.karte.io,/topic/growth-hack/
2020-01-06T02:53:40.182Z,vis-QDOI,vis-QDOI_1,https://cxclip.karte.io,/topic/customer-experience/
2020-01-06T02:55:41.652Z,vis-1YRA,vis-1YRA_1,https://cxclip.karte.io,/topic/ltv/
2020-01-06T02:55:50.559Z,vis-GDL7,vis-GDL7_1,https://cxclip.karte.io,/interview/cam/
2020-01-06T02:55:50.899Z,vis-1LOP,vis-1LOP_6,https://cxclip.karte.io,/topic/contents-marketing/
2020-01-06T02:56:22.015Z,vis-2PS1,vis-2PS1_1,https://cxclip.karte.io,/topic/customer-experience/
2020-01-06T02:57:29.899Z,vis-20OH,vis-20OH_1,https://cxclip.karte.io,/topic/customer-experience/
2020-01-06T02:57:31.720Z,vis-2PS1,vis-2PS1_1,https://cxclip.karte.io,/topic/customer-experience/
2020-01-06T02:59:52.061Z,vis-0X6G,vis-0X6G_8,https://cxclip.karte.io,/interview/idom/
2020-01-06T03:04:31.720Z,vis-2167,vis-2167_1,https://cxclip.karte.io,/product/4025/
2020-01-06T03:05:22.311Z,vis-SF3K,vis-SF3K_1,https://cxclip.karte.io,/topic/geotargeting/
2020-01-06T03:05:48.350Z,vis-MF26,vis-MF26_1,https://cxclip.karte.io,/topic/cvr/
2020-01-06T03:06:05.952Z,vis-QD22,vis-QD22_3,https://cxclip.karte.io,/practice/palcloset-case03/
2020-01-06T03:08:41.686Z,vis-08RD,vis-08RD_1,https://cxclip.karte.io,/topic/cxconf2019-peach/
2020-01-06T03:10:11.227Z,vis-QD22,vis-QD22_3,https://cxclip.karte.io,/practice/2037/
2020-01-06T03:11:27.340Z,vis-QD22,vis-QD22_3,https://cxclip.karte.io,/practice/palcloset-case03/
2020-01-06T03:11:40.324Z,vis-6Z2K,vis-6Z2K_1,https://cxclip.karte.io,/topic/customer-experience/
2020-01-06T03:13:04.215Z,vis-3K5E,vis-3K5E_1,https://cxclip.karte.io,/topic/cxconf2019-peach/
2020-01-06T03:16:33.821Z,vis-08RD,vis-08RD_1,https://cxclip.karte.io,/topic/cxconf2019-peach/
2020-01-06T03:19:01.047Z,vis-QD22,vis-QD22_3,https://cxclip.karte.io,/practice/palcloset-case03/
2020-01-06T03:21:31.170Z,vis-65NE,vis-65NE_1,https://cxclip.karte.io,/topic/customer-experience/
2020-01-06T03:22:46.000Z,vis-QD22,vis-QD22_3,https://cxclip.karte.io,/practice/2037/
2020-01-06T03:26:29.264Z,vis-2W3M,vis-2W3M_1,https://cxclip.karte.io,/topic/dx/
2020-01-06T03:27:05.681Z,vis-2W3M,vis-2W3M_1,https://cxclip.karte.io,/topic/dx/
2020-01-06T03:29:05.116Z,vis-01M2,vis-01M2_1,https://cxclip.karte.io,/practice/892/
2020-01-06T03:29:39.067Z,vis-8R4J,vis-8R4J_1,https://cxclip.karte.io,/topic/mau/
2020-01-06T03:30:19.731Z,vis-2MIZ,vis-2MIZ_1,https://cxclip.karte.io,/topic/customer-experience/
2020-01-06T03:32:27.457Z,vis-5JLC,vis-5JLC_4,https://cxclip.karte.io,/
2020-01-06T03:33:43.919Z,vis-3H28,vis-3H28_1,https://cxclip.karte.io,/
2020-01-06T03:34:39.972Z,vis-D128,vis-D128_2,https://cxclip.karte.io,/topic/cxconf2019-peach/
2020-01-06T03:34:44.735Z,vis-QYNK,vis-QYNK_1,https://cxclip.karte.io,/topic/customer-experience/
2020-01-06T03:35:45.689Z,vis-M56P,vis-M56P_35,https://cxclip.karte.io,/
2020-01-06T03:36:19.201Z,vis-4HJQ,vis-4HJQ_1,https://cxclip.karte.io,/topic/customer-experience/
2020-01-06T03:36:20.377Z,vis-M56P,vis-M56P_35,https://cxclip.karte.io,/tag/industry/media/
2020-01-06T03:36:30.820Z,vis-M56P,vis-M56P_35,https://cxclip.karte.io,/tag/industry/financial/
2020-01-06T03:36:41.432Z,vis-M56P,vis-M56P_35,https://cxclip.karte.io,/interview/mitsui-direct/
2020-01-06T03:37:03.269Z,vis-M56P,vis-M56P_35,https://cxclip.karte.io,/tag/industry/financial/
2020-01-06T03:38:48.919Z,vis-PERQ,vis-PERQ_14,https://cxclip.karte.io,/topic/customer-experience/
2020-01-06T03:40:44.321Z,vis-PI5N,vis-PI5N_1,https://cxclip.karte.io,/topic/geotargeting/
2020-01-06T03:41:11.657Z,vis-MM2K,vis-MM2K_4,https://cxclip.karte.io,/topic/cvr/
2020-01-06T03:41:45.255Z,vis-5IGC,vis-5IGC_1,https://cxclip.karte.io,/topic/cxconf2019-peach/
2020-01-06T03:43:56.642Z,vis-6GQH,vis-6GQH_1,https://cxclip.karte.io,/
2020-01-06T03:44:12.649Z,vis-5IGC,vis-5IGC_1,https://cxclip.karte.io,/topic/cxconf2019-peach/
2020-01-06T03:44:37.557Z,vis-PGQM,vis-PGQM_1,https://cxclip.karte.io,/topic/mau/
2020-01-06T03:44:53.976Z,vis-OHPC,vis-OHPC_1,https://cxclip.karte.io,/topic/customer-experience/
2020-01-06T03:44:54.671Z,vis-BQRQ,vis-BQRQ_2,https://cxclip.karte.io,/tag/objective/recognition/
2020-01-06T03:46:29.943Z,vis-M9JH,vis-M9JH_1,https://cxclip.karte.io,/topic/customer-experience/
2020-01-06T03:47:05.058Z,vis-470Y,vis-470Y_1,https://cxclip.karte.io,/practice/luxa-case02/
2020-01-06T03:47:06.347Z,vis-RXDA,vis-RXDA_2,https://cxclip.karte.io,/
2020-01-06T03:47:54.930Z,vis-534D,vis-534D_1,https://cxclip.karte.io,/topic/d2c/
2020-01-06T03:49:43.735Z,vis-6RNN,vis-6RNN_1,https://cxclip.karte.io,/topic/dx/
2020-01-06T03:50:23.872Z,vis-O42B,vis-O42B_1,https://cxclip.karte.io,/topic/customer-experience/
2020-01-06T03:50:31.430Z,vis-26O3,vis-26O3_1,https://cxclip.karte.io,/topic/geotargeting/
2020-01-06T03:53:41.477Z,vis-263W,vis-263W_1,https://cxclip.karte.io,/topic/customer-experience/
2020-01-06T03:54:07.194Z,vis-OHPC,vis-OHPC_1,https://cxclip.karte.io,/interview/
2020-01-06T03:55:08.986Z,vis-OHPC,vis-OHPC_1,https://cxclip.karte.io,/interview/coconala/
2020-01-06T03:56:23.500Z,vis-OHPC,vis-OHPC_1,https://cxclip.karte.io,/interview/
2020-01-06T03:56:25.691Z,vis-OHPC,vis-OHPC_1,https://cxclip.karte.io,/topic/customer-experience/
2020-01-06T03:56:41.517Z,vis-263W,vis-263W_1,https://cxclip.karte.io,/interview/
2020-01-06T03:56:48.167Z,vis-33RT,vis-33RT_1,https://cxclip.karte.io,/topic/customer-experience/
2020-01-06T03:56:48.274Z,vis-263W,vis-263W_1,https://cxclip.karte.io,/tag/industry/beauty-health/
2020-01-06T03:57:04.531Z,vis-263W,vis-263W_1,https://cxclip.karte.io,/interview/1964/
2020-01-06T03:59:22.026Z,vis-4P3U,vis-4P3U_1,https://cxclip.karte.io,/topic/customer-experience/
2020-01-06T04:00:04.492Z,vis-263W,vis-263W_1,https://cxclip.karte.io,/tag/industry/beauty-health/
2020-01-06T04:00:07.530Z,vis-263W,vis-263W_1,https://cxclip.karte.io,/interview/
2020-01-06T04:00:16.125Z,vis-263W,vis-263W_1,https://cxclip.karte.io,/topic/customer-experience/
2020-01-06T04:08:43.130Z,vis-4Y2G,vis-4Y2G_1,https://cxclip.karte.io,/topic/customer-experience/
2020-01-06T04:08:48.699Z,vis-7C1A,vis-7C1A_1,https://cxclip.karte.io,/product/manage-contents-using-actiontable/
2020-01-06T04:09:16.876Z,vis-263W,vis-263W_1,https://cxclip.karte.io,/topic/customer-experience/
2020-01-06T04:09:31.947Z,vis-MO9Y,vis-MO9Y_1,https://cxclip.karte.io,/topic/customer-satisfaction/
2020-01-06T04:15:32.978Z,vis-MG44,vis-MG44_9,https://cxclip.karte.io,/topic/customer-experience/
2020-01-06T04:17:05.893Z,vis-LF9Y,vis-LF9Y_1,https://cxclip.karte.io,/practice/palcloset-case04/
2020-01-06T04:17:19.714Z,vis-P2M3,vis-P2M3_1,https://cxclip.karte.io,/topic/growth-hack/
2020-01-06T04:21:56.275Z,vis-NO0O,vis-NO0O_1,https://cxclip.karte.io,/topic/dx/
2020-01-06T04:24:09.050Z,vis-QT0J,vis-QT0J_1,https://cxclip.karte.io,/practice/theo-case01/
2020-01-06T04:24:13.661Z,vis-9F14,vis-9F14_1,https://cxclip.karte.io,/topic/d2c/
2020-01-06T04:24:51.092Z,vis-OEKW,vis-OEKW_17,https://cxclip.karte.io,/practice/meetup-19/
2020-01-06T04:25:04.643Z,vis-MG44,vis-MG44_9,https://cxclip.karte.io,/interview/4510/
2020-01-06T04:25:27.339Z,vis-25LC,vis-25LC_1,https://cxclip.karte.io,/
2020-01-06T04:28:39.596Z,vis-PNO8,vis-PNO8_1,https://cxclip.karte.io,/practice/2049/
2020-01-06T04:31:46.667Z,vis-55RL,vis-55RL_1,https://cxclip.karte.io,/topic/customer-satisfaction/
2020-01-06T04:32:12.053Z,vis-L63C,vis-L63C_1,https://cxclip.karte.io,/interview/alpen/
2020-01-06T04:33:14.832Z,vis-6947,vis-6947_1,https://cxclip.karte.io,/topic/customer-satisfaction/
2020-01-06T04:33:16.876Z,vis-4PQU,vis-4PQU_2,https://cxclip.karte.io,/interview/mizkan/
2020-01-06T04:34:21.791Z,vis-4Q72,vis-4Q72_2,https://cxclip.karte.io,/topic/dx/
2020-01-06T04:37:45.154Z,vis-6A2K,vis-6A2K_2,https://cxclip.karte.io,/topic/d2c/
2020-01-06T04:38:02.260Z,vis-SCM2,vis-SCM2_1,https://cxclip.karte.io,/topic/d2c/
2020-01-06T04:39:16.802Z,vis-OONC,vis-OONC_1,https://cxclip.karte.io,/topic/d2c/
2020-01-06T04:40:42.504Z,vis-49CY,vis-49CY_1,https://cxclip.karte.io,/topic/customer-experience/
2020-01-06T04:45:17.529Z,vis-AHA0,vis-AHA0_1,https://cxclip.karte.io,/topic/customer-experience/
2020-01-06T04:48:57.794Z,vis-211Q,vis-211Q_4,https://cxclip.karte.io,/topic/push-notification/
2020-01-06T04:49:29.755Z,vis-856O,vis-856O_1,https://cxclip.karte.io,/topic/customer-satisfaction/
2020-01-06T04:50:54.613Z,vis-5AQY,vis-5AQY_1,https://cxclip.karte.io,/topic/customer-experience/
2020-01-06T04:53:06.732Z,vis-Q42T,vis-Q42T_1,https://cxclip.karte.io,/topic/cxconf2019-peach/
2020-01-06T04:54:54.102Z,vis-8PNV,vis-8PNV_6,https://cxclip.karte.io,/topic/marketing-automation/
2020-01-06T04:54:59.867Z,vis-8PNV,vis-8PNV_6,https://cxclip.karte.io,/
2020-01-06T04:55:07.222Z,vis-8PNV,vis-8PNV_6,https://cxclip.karte.io,/topic/cxconf2019-moneyforward/
2020-01-06T04:55:56.962Z,vis-2S2B,vis-2S2B_4,https://cxclip.karte.io,/topic/cxconf2019-recruit/
2020-01-06T04:56:44.252Z,vis-25RQ,vis-25RQ_2,https://cxclip.karte.io,/tag/popular-word/karte-for-app/
2020-01-06T04:56:45.666Z,vis-25RQ,vis-25RQ_2,https://cxclip.karte.io,/tag/popular-word/karte-datahub/
2020-01-06T04:57:02.744Z,vis-25RQ,vis-25RQ_2,https://cxclip.karte.io,/product/datahub-itemcomparison/
2020-01-06T04:58:13.727Z,vis-MFPH,vis-MFPH_1,https://cxclip.karte.io,/topic/cvr/
2020-01-06T04:58:32.209Z,vis-PZS0,vis-PZS0_1,https://cxclip.karte.io,/topic/customer-experience/
2020-01-06T04:59:16.061Z,vis-20QK,vis-20QK_1,https://cxclip.karte.io,/topic/customer-experience/
2020-01-06T05:00:27.868Z,vis-IC2N,vis-IC2N_2,https://cxclip.karte.io,/topic/push-notification/
2020-01-06T05:00:43.642Z,vis-L181,vis-L181_2,https://cxclip.karte.io,/product/4639/
2020-01-06T05:00:44.736Z,vis-2B15,vis-2B15_1,https://cxclip.karte.io,/topic/nps/
2020-01-06T05:01:02.666Z,vis-4I13,vis-4I13_1,https://cxclip.karte.io,/topic/customer-satisfaction/
2020-01-06T05:01:21.760Z,vis-8PNV,vis-8PNV_6,https://cxclip.karte.io,/
2020-01-06T05:01:36.775Z,vis-2I3E,vis-2I3E_1,https://cxclip.karte.io,/
2020-01-06T05:06:00.828Z,vis-KXP6,vis-KXP6_1,https://cxclip.karte.io,/topic/customer-satisfaction/
2020-01-06T05:10:41.144Z,vis-AOR0,vis-AOR0_1,https://cxclip.karte.io,/topic/mail-magazine/
2020-01-06T05:10:47.390Z,vis-LXOP,vis-LXOP_9,https://cxclip.karte.io,/topic/retention-rate/
2020-01-06T05:12:57.705Z,vis-3ALS,vis-3ALS_2,https://cxclip.karte.io,/topic/mau/
2020-01-06T05:14:01.337Z,vis-5J8C,vis-5J8C_1,https://cxclip.karte.io,/topic/customer-experience/
2020-01-06T05:14:16.494Z,vis-5J8C,vis-5J8C_1,https://cxclip.karte.io,/topic/customer-experience/
2020-01-06T05:14:35.259Z,vis-5J8C,vis-5J8C_1,https://cxclip.karte.io,/topic/customer-experience/
2020-01-06T05:16:28.646Z,vis-P5RQ,vis-P5RQ_1,https://cxclip.karte.io,/topic/customer-satisfaction/
2020-01-06T05:17:58.922Z,vis-5O1N,vis-5O1N_1,https://cxclip.karte.io,/
2020-01-06T05:21:51.387Z,vis-N6KJ,vis-N6KJ_1,https://cxclip.karte.io,/topic/customer-experience/
2020-01-06T05:22:49.402Z,vis-6H2U,vis-6H2U_10,https://cxclip.karte.io,/interview/kyoto-art/
2020-01-06T05:22:55.889Z,vis-DB5A,vis-DB5A_1,https://cxclip.karte.io,/topic/cvr/
2020-01-06T05:23:50.968Z,vis-O0QX,vis-O0QX_1,https://cxclip.karte.io,/interview/mizkan/
2020-01-06T05:24:09.039Z,vis-37A6,vis-37A6_1,https://cxclip.karte.io,/product/1005/
2020-01-06T05:24:09.841Z,vis-O0QX,vis-O0QX_1,https://cxclip.karte.io,/practice/
2020-01-06T05:26:47.261Z,vis-M8LL,vis-M8LL_1,https://cxclip.karte.io,/topic/customer-experience/
2020-01-06T05:27:57.678Z,vis-P4LW,vis-P4LW_1,https://cxclip.karte.io,/topic/customer-experience/
2020-01-06T05:28:57.417Z,vis-JFMN,vis-JFMN_1,https://cxclip.karte.io,/topic/customer-experience/
2020-01-06T05:29:52.419Z,vis-2LOP,vis-2LOP_83,https://cxclip.karte.io,/practice/hackers_02/
2020-01-06T05:30:00.113Z,vis-0N3P,vis-0N3P_1,https://cxclip.karte.io,/topic/persona-marketing/
2020-01-06T05:30:18.554Z,vis-0G0R,vis-0G0R_1,https://cxclip.karte.io,/topic/customer-experience/
2020-01-06T05:31:57.251Z,vis-PS3T,vis-PS3T_269,https://cxclip.karte.io,/
2020-01-06T05:32:02.581Z,vis-PS3T,vis-PS3T_269,https://cxclip.karte.io,/practice/meetup-19/
2020-01-06T05:35:57.060Z,vis-N8OM,vis-N8OM_1,https://cxclip.karte.io,/
2020-01-06T05:36:13.780Z,vis-2XRD,vis-2XRD_1,https://cxclip.karte.io,/topic/d2c/
2020-01-06T05:36:29.650Z,vis-2BKN,vis-2BKN_1,https://cxclip.karte.io,/interview/lec-jp/
2020-01-06T05:36:54.099Z,vis-6JPV,vis-6JPV_35,https://cxclip.karte.io,/product/4857/
2020-01-06T05:38:46.110Z,vis-LEQV,vis-LEQV_1,https://cxclip.karte.io,/topic/cvr/
2020-01-06T05:39:43.333Z,vis-PG1R,vis-PG1R_1,https://cxclip.karte.io,/
2020-01-06T05:40:23.705Z,vis-2LOP,vis-2LOP_83,https://cxclip.karte.io,/practice/hackers_02/
2020-01-06T05:40:45.651Z,vis-33PT,vis-33PT_1,https://cxclip.karte.io,/topic/customer-satisfaction/
2020-01-06T05:40:49.791Z,vis-0C0B,vis-0C0B_1,https://cxclip.karte.io,/topic/customer-satisfaction/
2020-01-06T05:42:59.630Z,vis-1DO8,vis-1DO8_1,https://cxclip.karte.io,/practice/2049/
2020-01-06T05:44:37.895Z,vis-37K7,vis-37K7_6,https://cxclip.karte.io,/topic/customer-experience/
2020-01-06T05:47:55.258Z,vis-RN3Y,vis-RN3Y_1,https://cxclip.karte.io,/topic/customer-experience/
2020-01-06T05:47:57.814Z,vis-RG35,vis-RG35_11,https://cxclip.karte.io,/
2020-01-06T05:48:42.285Z,vis-SC4G,vis-SC4G_1,https://cxclip.karte.io,/interview/monotaro/
2020-01-06T05:48:42.778Z,vis-5D55,vis-5D55_1,https://cxclip.karte.io,/practice/2379/
2020-01-06T05:49:19.327Z,vis-QQ46,vis-QQ46_1,https://cxclip.karte.io,/practice/2049/
2020-01-06T05:51:00.089Z,vis-NF4W,vis-NF4W_2,https://cxclip.karte.io,/topic/retention-rate/
2020-01-06T05:52:39.026Z,vis-RZ70,vis-RZ70_3,https://cxclip.karte.io,/
2020-01-06T05:54:00.383Z,vis-LGS6,vis-LGS6_1,https://cxclip.karte.io,/interview/monotaro/
2020-01-06T05:54:31.919Z,vis-S05C,vis-S05C_1,https://cxclip.karte.io,/practice/2049/
2020-01-06T05:54:46.989Z,vis-211B,vis-211B_1,https://cxclip.karte.io,/interview/kyoto-art/
2020-01-06T05:56:58.984Z,vis-37S5,vis-37S5_15,https://cxclip.karte.io,/
2020-01-06T05:58:01.318Z,vis-8M8Q,vis-8M8Q_1,https://cxclip.karte.io,/topic/persona-marketing/
2020-01-06T05:59:46.739Z,vis-0F3F,vis-0F3F_1,https://cxclip.karte.io,/
2020-01-06T06:00:56.548Z,vis-0F3F,vis-0F3F_1,https://cxclip.karte.io,/practice/
2020-01-06T06:01:27.054Z,vis-2D52,vis-2D52_1,https://cxclip.karte.io,/interview/mitsui-direct/
2020-01-06T06:01:29.389Z,vis-R5MQ,vis-R5MQ_1,https://cxclip.karte.io,/topic/geotargeting/
2020-01-06T06:02:39.755Z,vis-4451,vis-4451_3,https://cxclip.karte.io,/
2020-01-06T06:03:40.048Z,vis-2D52,vis-2D52_1,https://cxclip.karte.io,/interview/mitsui-direct/
2020-01-06T06:04:43.942Z,vis-LF62,vis-LF62_1,https://cxclip.karte.io,/practice/2049/
2020-01-06T06:06:58.040Z,vis-3G4G,vis-3G4G_18,https://cxclip.karte.io,/
2020-01-06T06:07:08.832Z,vis-66QE,vis-66QE_1,https://cxclip.karte.io,/topic/mau/
2020-01-06T06:09:40.708Z,vis-4BSF,vis-4BSF_1,https://cxclip.karte.io,/topic/funnel/
2020-01-06T06:10:52.621Z,vis-PY4U,vis-PY4U_1,https://cxclip.karte.io,/topic/dx/
2020-01-06T06:14:16.712Z,vis-0ZRT,vis-0ZRT_1,https://cxclip.karte.io,/
2020-01-06T06:16:47.505Z,vis-R7DD,vis-R7DD_6,https://cxclip.karte.io,/product/4868/
2020-01-06T06:17:19.844Z,vis-2X6Y,vis-2X6Y_1,https://cxclip.karte.io,/practice/app-product-management/
2020-01-06T06:18:33.469Z,vis-QSNU,vis-QSNU_1,https://cxclip.karte.io,/topic/customer-experience/
2020-01-06T06:21:04.284Z,vis-FZ6X,vis-FZ6X_1,https://cxclip.karte.io,/topic/persona-marketing/
2020-01-06T06:22:39.993Z,vis-NK0G,vis-NK0G_1,https://cxclip.karte.io,/topic/nps/
2020-01-06T06:23:47.269Z,vis-5X14,vis-5X14_11,https://cxclip.karte.io,/topic/cxconf2019-moneyforward/
2020-01-06T06:25:24.685Z,vis-37K7,vis-37K7_6,https://cxclip.karte.io,/
2020-01-06T06:27:10.033Z,vis-571V,vis-571V_1,https://cxclip.karte.io,/topic/mau/
2020-01-06T06:29:25.051Z,vis-37K7,vis-37K7_6,https://cxclip.karte.io,/topic/cxconf2019-recruit/
2020-01-06T06:29:48.376Z,vis-37K7,vis-37K7_6,https://cxclip.karte.io,/
2020-01-06T06:30:19.290Z,vis-1O66,vis-1O66_1,https://cxclip.karte.io,/topic/customer-experience/
2020-01-06T06:31:41.808Z,vis-3WMW,vis-3WMW_1,https://cxclip.karte.io,/practice/2049/
2020-01-06T06:32:33.102Z,vis-A4PJ,vis-A4PJ_2,https://cxclip.karte.io,/
2020-01-06T06:34:04.940Z,vis-0U2J,vis-0U2J_1,https://cxclip.karte.io,/topic/customer-experience/
2020-01-06T06:34:57.183Z,vis-NJ0H,vis-NJ0H_1,https://cxclip.karte.io,/topic/customer-experience/
2020-01-06T06:34:58.531Z,vis-S9K8,vis-S9K8_1,https://cxclip.karte.io,/topic/mau/
2020-01-06T06:35:18.015Z,vis-NJ0H,vis-NJ0H_1,https://cxclip.karte.io,/topic/customer-experience/
2020-01-06T06:36:15.753Z,vis-1N4D,vis-1N4D_1,https://cxclip.karte.io,/topic/customer-experience/
2020-01-06T06:36:52.307Z,vis-OONC,vis-OONC_2,https://cxclip.karte.io,/topic/d2c/
